date,state,county,bias_motivation,source,incident_id,offense_type,victim_type,bias_motivation_cleaned,incidents_corrected,city,description,latitude,longitude,verified,adl_category,raw_data,borough,collection_date,incident_count,state_name,data_type,month_year
06/04/2024,NY,,HOLOCAUST DENIAL,ADL,ADL_01207,Threats,,,1.0,City_37,Antisemitic incident involving vandalism,45.67507941148008,-79.69999279997897,True,Holocaust Denial,"{""id"": ""ADL_01207"", ""date"": ""2024-06-04"", ""state"": ""New York"", ""State"": ""NY"", ""city"": ""City_37"", ""latitude"": 45.675079411480084, ""longitude"": -79.69999279997897, ""category"": ""Holocaust Denial"", ""type"": ""Threats"", ""description"": ""Antisemitic incident involving vandalism"", ""verified"": true, ""severity"": ""Medium"", ""source"": ""ADL H.E.A.T. Map"", ""reported_by"": ""Community Member""}",,,,,,
10/31/2024,FL,,ANTI-JEWISH,ADL,ADL_01208,Vandalism,,,1.45,City_2,Antisemitic incident involving online harassment,40.46449285509144,-83.06821845187342,True,Antisemitic,"{""id"": ""ADL_01208"", ""date"": ""2024-10-31"", ""state"": ""Florida"", ""State"": ""FL"", ""city"": ""City_2"", ""latitude"": 40.464492855091436, ""longitude"": -83.06821845187342, ""category"": ""Antisemitic"", ""type"": ""Vandalism"", ""description"": ""Antisemitic incident involving online harassment"", ""verified"": true, ""severity"": ""Low"", ""source"": ""ADL H.E.A.T. Map"", ""reported_by"": ""Community Member""}",,,,,,
08/29/2024,CA,,HOLOCAUST DENIAL,ADL,ADL_01209,Online Harassment,,,1.0,City_31,Antisemitic incident involving harassment,42.869525389777664,-67.57372002218378,False,Holocaust Denial,"{""id"": ""ADL_01209"", ""date"": ""2024-08-29"", ""state"": ""California"", ""State"": ""CA"", ""city"": ""City_31"", ""latitude"": 42.869525389777664, ""longitude"": -67.57372002218378, ""category"": ""Holocaust Denial"", ""type"": ""Online Harassment"", ""description"": ""Antisemitic incident involving harassment"", ""verified"": false, ""severity"": ""Medium"", ""source"": ""ADL H.E.A.T. Map"", ""reported_by"": ""Community Member""}",,,,,,
09/08/2022,IL,,ANTI-JEWISH,ADL,ADL_01210,Property Damage,,,1.45,City_34,Antisemitic incident involving harassment,45.11453956646635,-67.22988768428183,True,Anti-Jewish,"{""id"": ""ADL_01210"", ""date"": ""2022-09-08"", ""state"": ""Illinois"", ""State"": ""IL"", ""city"": ""City_34"", ""latitude"": 45.11453956646635, ""longitude"": -67.22988768428183, ""category"": ""Anti-Jewish"", ""type"": ""Property Damage"", ""description"": ""Antisemitic incident involving harassment"", ""verified"": true, ""severity"": ""Low"", ""source"": ""ADL H.E.A.T. Map"", ""reported_by"": ""Community Member""}",,,,,,
08/15/2023,FL,,ANTI-JEWISH,ADL,ADL_01211,Intimidation,,,1.45,City_11,Antisemitic incident involving threats,38.45756112364482,-66.30286322006211,True,Jewish Conspiracy Theories,"{""id"": ""ADL_01211"", ""date"": ""2023-08-15"", ""state"": ""Florida"", ""State"": ""FL"", ""city"": ""City_11"", ""latitude"": 38.45756112364482, ""longitude"": -66.30286322006211, ""category"": ""Jewish Conspiracy Theories"", ""type"": ""Intimidation"", ""description"": ""Antisemitic incident involving threats"", ""verified"": true, ""severity"": ""High"", ""source"": ""ADL H.E.A.T. Map"", ""reported_by"": ""Community Member""}",,,,,,
02/08/2024,NY,,ANTI-JEWISH,ADL,ADL_01212,Assault,,,1.45,City_28,Antisemitic incident involving harassment,40.77326707213198,-69.1207839686343,False,Anti-Jewish,"{""id"": ""ADL_01212"", ""date"": ""2024-02-08"", ""state"": ""New York"", ""State"": ""NY"", ""city"": ""City_28"", ""latitude"": 40.77326707213198, ""longitude"": -69.1207839686343, ""category"": ""Anti-Jewish"", ""type"": ""Assault"", ""description"": ""Antisemitic incident involving harassment"", ""verified"": false, ""severity"": ""High"", ""source"": ""ADL H.E.A.T. Map"", ""reported_by"": ""Community Member""}",,,,,,
03/16/2023,PA,,ANTI-JEWISH,ADL,ADL_01213,Property Damage,,,1.45,City_29,Antisemitic incident involving vandalism,35.90529575248779,-79.12985811216461,True,Jewish Conspiracy Theories,"{""id"": ""ADL_01213"", ""date"": ""2023-03-16"", ""state"": ""Pennsylvania"", ""State"": ""PA"", ""city"": ""City_29"", ""latitude"": 35.90529575248779, ""longitude"": -79.12985811216461, ""category"": ""Jewish Conspiracy Theories"", ""type"": ""Property Damage"", ""description"": ""Antisemitic incident involving vandalism"", ""verified"": true, ""severity"": ""Low"", ""source"": ""ADL H.E.A.T. Map"", ""reported_by"": ""Community Member""}",,,,,,
10/07/2023,MA,,ANTI-JEWISH,ADL,ADL_01214,Intimidation,,,1.45,City_34,Antisemitic incident involving assault,36.56954626245052,-75.64993019076896,True,Antisemitic,"{""id"": ""ADL_01214"", ""date"": ""2023-10-07"", ""state"": ""Massachusetts"", ""State"": ""MA"", ""city"": ""City_34"", ""latitude"": 36.569546262450515, ""longitude"": -75.64993019076896, ""category"": ""Antisemitic"", ""type"": ""Intimidation"", ""description"": ""Antisemitic incident involving assault"", ""verified"": true, ""severity"": ""High"", ""source"": ""ADL H.E.A.T. Map"", ""reported_by"": ""Community Member""}",,,,,,
02/22/2025,NY,,HOLOCAUST DENIAL,ADL,ADL_01215,Assault,,,1.0,City_50,Antisemitic incident involving threats,36.65300266674959,-72.3053390187286,False,Holocaust Denial,"{""id"": ""ADL_01215"", ""date"": ""2025-02-22"", ""state"": ""New York"", ""State"": ""NY"", ""city"": ""City_50"", ""latitude"": 36.653002666749586, ""longitude"": -72.3053390187286, ""category"": ""Holocaust Denial"", ""type"": ""Assault"", ""description"": ""Antisemitic incident involving threats"", ""verified"": false, ""severity"": ""Low"", ""source"": ""ADL H.E.A.T. Map"", ""reported_by"": ""Community Member""}",,,,,,
12/07/2022,CA,,HOLOCAUST DENIAL,ADL,ADL_01216,Threats,,,1.0,City_31,Antisemitic incident involving intimidation,44.08882222989799,-76.2740360703954,True,Holocaust Denial,"{""id"": ""ADL_01216"", ""date"": ""2022-12-07"", ""state"": ""California"", ""State"": ""CA"", ""city"": ""City_31"", ""latitude"": 44.088822229897985, ""longitude"": -76.2740360703954, ""category"": ""Holocaust Denial"", ""type"": ""Threats"", ""description"": ""Antisemitic incident involving intimidation"", ""verified"": true, ""severity"": ""Medium"", ""source"": ""ADL H.E.A.T. Map"", ""reported_by"": ""Community Member""}",,,,,,
08/11/2024,PA,,ANTI-JEWISH,ADL,ADL_01217,Harassment,,,1.45,City_45,Antisemitic incident involving property damage,40.95386609090927,-66.62854151034668,True,Anti-Jewish,"{""id"": ""ADL_01217"", ""date"": ""2024-08-11"", ""state"": ""Pennsylvania"", ""State"": ""PA"", ""city"": ""City_45"", ""latitude"": 40.95386609090927, ""longitude"": -66.62854151034668, ""category"": ""Anti-Jewish"", ""type"": ""Harassment"", ""description"": ""Antisemitic incident involving property damage"", ""verified"": true, ""severity"": ""Low"", ""source"": ""ADL H.E.A.T. Map"", ""reported_by"": ""Community Member""}",,,,,,
01/27/2025,FL,,ANTI-JEWISH,ADL,ADL_01218,Intimidation,,,1.45,City_41,Antisemitic incident involving online harassment,44.67015026278466,-79.43914979672876,False,Anti-Jewish,"{""id"": ""ADL_01218"", ""date"": ""2025-01-27"", ""state"": ""Florida"", ""State"": ""FL"", ""city"": ""City_41"", ""latitude"": 44.67015026278466, ""longitude"": -79.43914979672876, ""category"": ""Anti-Jewish"", ""type"": ""Intimidation"", ""description"": ""Antisemitic incident involving online harassment"", ""verified"": false, ""severity"": ""Medium"", ""source"": ""ADL H.E.A.T. Map"", ""reported_by"": ""Community Member""}",,,,,,
04/25/2024,NY,,ANTI-JEWISH,ADL,ADL_01219,Online Harassment,,,1.45,City_22,Antisemitic incident involving property damage,37.8610231844218,-69.83853015825659,False,Anti-Semitic Incidents,"{""id"": ""ADL_01219"", ""date"": ""2024-04-25"", ""state"": ""New York"", ""State"": ""NY"", ""city"": ""City_22"", ""latitude"": 37.861023184421796, ""longitude"": -69.83853015825659, ""category"": ""Anti-Semitic Incidents"", ""type"": ""Online Harassment"", ""description"": ""Antisemitic incident involving property damage"", ""verified"": false, ""severity"": ""Medium"", ""source"": ""ADL H.E.A.T. Map"", ""reported_by"": ""Community Member""}",,,,,,
05/17/2025,NY,,HOLOCAUST DENIAL,ADL,ADL_01220,Intimidation,,,1.0,City_10,Antisemitic incident involving online harassment,40.77314010650531,-66.22846151560707,True,Holocaust Denial,"{""id"": ""ADL_01220"", ""date"": ""2025-05-17"", ""state"": ""New York"", ""State"": ""NY"", ""city"": ""City_10"", ""latitude"": 40.77314010650531, ""longitude"": -66.22846151560707, ""category"": ""Holocaust Denial"", ""type"": ""Intimidation"", ""description"": ""Antisemitic incident involving online harassment"", ""verified"": true, ""severity"": ""Medium"", ""source"": ""ADL H.E.A.T. Map"", ""reported_by"": ""Community Member""}",,,,,,
04/15/2024,NY,,HOLOCAUST DENIAL,ADL,ADL_01221,Threats,,,1.0,City_33,Antisemitic incident involving intimidation,44.75385818985334,-82.61290137973593,False,Holocaust Denial,"{""id"": ""ADL_01221"", ""date"": ""2024-04-15"", ""state"": ""New York"", ""State"": ""NY"", ""city"": ""City_33"", ""latitude"": 44.75385818985334, ""longitude"": -82.61290137973593, ""category"": ""Holocaust Denial"", ""type"": ""Threats"", ""description"": ""Antisemitic incident involving intimidation"", ""verified"": false, ""severity"": ""High"", ""source"": ""ADL H.E.A.T. Map"", ""reported_by"": ""Community Member""}",,,,,,
06/08/2025,NY,,ANTI-JEWISH,ADL,ADL_01222,Harassment,,,1.45,City_18,Antisemitic incident involving assault,45.44648673881856,-78.93595960983325,True,Anti-Jewish,"{""id"": ""ADL_01222"", ""date"": ""2025-06-08"", ""state"": ""New York"", ""State"": ""NY"", ""city"": ""City_18"", ""latitude"": 45.446486738818564, ""longitude"": -78.93595960983325, ""category"": ""Anti-Jewish"", ""type"": ""Harassment"", ""description"": ""Antisemitic incident involving assault"", ""verified"": true, ""severity"": ""Low"", ""source"": ""ADL H.E.A.T. Map"", ""reported_by"": ""Community Member""}",,,,,,
10/27/2022,CA,,ANTI-JEWISH,ADL,ADL_01223,Property Damage,,,1.45,City_23,Antisemitic incident involving threats,43.608810586183374,-82.18549481131339,True,Antisemitic,"{""id"": ""ADL_01223"", ""date"": ""2022-10-27"", ""state"": ""California"", ""State"": ""CA"", ""city"": ""City_23"", ""latitude"": 43.608810586183374, ""longitude"": -82.18549481131339, ""category"": ""Antisemitic"", ""type"": ""Property Damage"", ""description"": ""Antisemitic incident involving threats"", ""verified"": true, ""severity"": ""Low"", ""source"": ""ADL H.E.A.T. Map"", ""reported_by"": ""Community Member""}",,,,,,
08/13/2023,CA,,ANTI-JEWISH,ADL,ADL_01224,Threats,,,1.45,City_21,Antisemitic incident involving harassment,37.26285351572847,-66.55471363447077,True,Antisemitic,"{""id"": ""ADL_01224"", ""date"": ""2023-08-13"", ""state"": ""California"", ""State"": ""CA"", ""city"": ""City_21"", ""latitude"": 37.26285351572847, ""longitude"": -66.55471363447077, ""category"": ""Antisemitic"", ""type"": ""Threats"", ""description"": ""Antisemitic incident involving harassment"", ""verified"": true, ""severity"": ""High"", ""source"": ""ADL H.E.A.T. Map"", ""reported_by"": ""Community Member""}",,,,,,
03/23/2025,IL,,HOLOCAUST DENIAL,ADL,ADL_01225,Threats,,,1.0,City_2,Antisemitic incident involving harassment,38.5022051480808,-65.93769031440678,False,Holocaust Denial,"{""id"": ""ADL_01225"", ""date"": ""2025-03-23"", ""state"": ""Illinois"", ""State"": ""IL"", ""city"": ""City_2"", ""latitude"": 38.5022051480808, ""longitude"": -65.93769031440678, ""category"": ""Holocaust Denial"", ""type"": ""Threats"", ""description"": ""Antisemitic incident involving harassment"", ""verified"": false, ""severity"": ""High"", ""source"": ""ADL H.E.A.T. Map"", ""reported_by"": ""Community Member""}",,,,,,
09/15/2023,NY,,HOLOCAUST DENIAL,ADL,ADL_01226,Intimidation,,,1.0,City_39,Antisemitic incident involving online harassment,36.64900139248825,-77.55496502368095,True,Holocaust Denial,"{""id"": ""ADL_01226"", ""date"": ""2023-09-15"", ""state"": ""New York"", ""State"": ""NY"", ""city"": ""City_39"", ""latitude"": 36.64900139248825, ""longitude"": -77.55496502368095, ""category"": ""Holocaust Denial"", ""type"": ""Intimidation"", ""description"": ""Antisemitic incident involving online harassment"", ""verified"": true, ""severity"": ""Low"", ""source"": ""ADL H.E.A.T. Map"", ""reported_by"": ""Community Member""}",,,,,,
12/30/2023,NY,,ANTI-JEWISH,ADL,ADL_01227,Harassment,,,1.45,City_24,Antisemitic incident involving property damage,44.60300522916338,-71.21244657279011,True,Jewish Conspiracy Theories,"{""id"": ""ADL_01227"", ""date"": ""2023-12-30"", ""state"": ""New York"", ""State"": ""NY"", ""city"": ""City_24"", ""latitude"": 44.60300522916338, ""longitude"": -71.21244657279011, ""category"": ""Jewish Conspiracy Theories"", ""type"": ""Harassment"", ""description"": ""Antisemitic incident involving property damage"", ""verified"": true, ""severity"": ""Low"", ""source"": ""ADL H.E.A.T. Map"", ""reported_by"": ""Community Member""}",,,,,,
10/18/2024,FL,,ANTI-JEWISH,ADL,ADL_01228,Harassment,,,1.45,City_45,Antisemitic incident involving harassment,39.13949323320485,-82.21155469647334,False,Antisemitic,"{""id"": ""ADL_01228"", ""date"": ""2024-10-18"", ""state"": ""Florida"", ""State"": ""FL"", ""city"": ""City_45"", ""latitude"": 39.13949323320485, ""longitude"": -82.21155469647334, ""category"": ""Antisemitic"", ""type"": ""Harassment"", ""description"": ""Antisemitic incident involving harassment"", ""verified"": false, ""severity"": ""High"", ""source"": ""ADL H.E.A.T. Map"", ""reported_by"": ""Community Member""}",,,,,,
04/27/2024,CA,,HOLOCAUST DENIAL,ADL,ADL_01229,Harassment,,,1.0,City_12,Antisemitic incident involving threats,44.30478053894471,-68.41983256750298,True,Holocaust Denial,"{""id"": ""ADL_01229"", ""date"": ""2024-04-27"", ""state"": ""California"", ""State"": ""CA"", ""city"": ""City_12"", ""latitude"": 44.30478053894471, ""longitude"": -68.41983256750298, ""category"": ""Holocaust Denial"", ""type"": ""Harassment"", ""description"": ""Antisemitic incident involving threats"", ""verified"": true, ""severity"": ""High"", ""source"": ""ADL H.E.A.T. Map"", ""reported_by"": ""Community Member""}",,,,,,
02/22/2025,IL,,ANTI-JEWISH,ADL,ADL_01230,Property Damage,,,1.45,City_19,Antisemitic incident involving threats,43.56086091335828,-66.76006272898096,False,Jewish Conspiracy Theories,"{""id"": ""ADL_01230"", ""date"": ""2025-02-22"", ""state"": ""Illinois"", ""State"": ""IL"", ""city"": ""City_19"", ""latitude"": 43.56086091335828, ""longitude"": -66.76006272898096, ""category"": ""Jewish Conspiracy Theories"", ""type"": ""Property Damage"", ""description"": ""Antisemitic incident involving threats"", ""verified"": false, ""severity"": ""Low"", ""source"": ""ADL H.E.A.T. Map"", ""reported_by"": ""Community Member""}",,,,,,
03/24/2025,NY,,HOLOCAUST DENIAL,ADL,ADL_01231,Intimidation,,,1.0,City_12,Antisemitic incident involving property damage,45.52867409703656,-64.3908612271478,True,Holocaust Denial,"{""id"": ""ADL_01231"", ""date"": ""2025-03-24"", ""state"": ""New York"", ""State"": ""NY"", ""city"": ""City_12"", ""latitude"": 45.52867409703656, ""longitude"": -64.3908612271478, ""category"": ""Holocaust Denial"", ""type"": ""Intimidation"", ""description"": ""Antisemitic incident involving property damage"", ""verified"": true, ""severity"": ""Low"", ""source"": ""ADL H.E.A.T. Map"", ""reported_by"": ""Community Member""}",,,,,,
03/04/2025,MA,,ANTI-JEWISH,ADL,ADL_01232,Threats,,,1.45,City_32,Antisemitic incident involving property damage,40.88154656037409,-64.76849244091878,True,Anti-Jewish,"{""id"": ""ADL_01232"", ""date"": ""2025-03-04"", ""state"": ""Massachusetts"", ""State"": ""MA"", ""city"": ""City_32"", ""latitude"": 40.88154656037409, ""longitude"": -64.76849244091878, ""category"": ""Anti-Jewish"", ""type"": ""Threats"", ""description"": ""Antisemitic incident involving property damage"", ""verified"": true, ""severity"": ""Medium"", ""source"": ""ADL H.E.A.T. Map"", ""reported_by"": ""Community Member""}",,,,,,
01/19/2023,PA,,ANTI-JEWISH,ADL,ADL_01233,Intimidation,,,1.45,City_33,Antisemitic incident involving vandalism,43.42974318276309,-83.85734538795518,True,Jewish Conspiracy Theories,"{""id"": ""ADL_01233"", ""date"": ""2023-01-19"", ""state"": ""Pennsylvania"", ""State"": ""PA"", ""city"": ""City_33"", ""latitude"": 43.42974318276309, ""longitude"": -83.85734538795518, ""category"": ""Jewish Conspiracy Theories"", ""type"": ""Intimidation"", ""description"": ""Antisemitic incident involving vandalism"", ""verified"": true, ""severity"": ""Medium"", ""source"": ""ADL H.E.A.T. Map"", ""reported_by"": ""Community Member""}",,,,,,
11/06/2023,NY,,HOLOCAUST DENIAL,ADL,ADL_01234,Online Harassment,,,1.0,City_38,Antisemitic incident involving vandalism,41.5870713387161,-71.72705644157244,True,Holocaust Denial,"{""id"": ""ADL_01234"", ""date"": ""2023-11-06"", ""state"": ""New York"", ""State"": ""NY"", ""city"": ""City_38"", ""latitude"": 41.5870713387161, ""longitude"": -71.72705644157244, ""category"": ""Holocaust Denial"", ""type"": ""Online Harassment"", ""description"": ""Antisemitic incident involving vandalism"", ""verified"": true, ""severity"": ""Low"", ""source"": ""ADL H.E.A.T. Map"", ""reported_by"": ""Community Member""}",,,,,,
10/13/2023,NY,,ANTI-JEWISH,ADL,ADL_01235,Assault,,,1.45,City_34,Antisemitic incident involving harassment,36.94225897089535,-73.25457927000386,True,Anti-Jewish,"{""id"": ""ADL_01235"", ""date"": ""2023-10-13"", ""state"": ""New York"", ""State"": ""NY"", ""city"": ""City_34"", ""latitude"": 36.94225897089535, ""longitude"": -73.25457927000386, ""category"": ""Anti-Jewish"", ""type"": ""Assault"", ""description"": ""Antisemitic incident involving harassment"", ""verified"": true, ""severity"": ""Medium"", ""source"": ""ADL H.E.A.T. Map"", ""reported_by"": ""Community Member""}",,,,,,
03/08/2023,NY,,ANTI-JEWISH,ADL,ADL_01236,Vandalism,,,1.45,City_10,Antisemitic incident involving online harassment,41.83786946699522,-64.57908140533185,True,Anti-Semitic Incidents,"{""id"": ""ADL_01236"", ""date"": ""2023-03-08"", ""state"": ""New York"", ""State"": ""NY"", ""city"": ""City_10"", ""latitude"": 41.83786946699522, ""longitude"": -64.57908140533185, ""category"": ""Anti-Semitic Incidents"", ""type"": ""Vandalism"", ""description"": ""Antisemitic incident involving online harassment"", ""verified"": true, ""severity"": ""High"", ""source"": ""ADL H.E.A.T. Map"", ""reported_by"": ""Community Member""}",,,,,,
05/08/2025,CA,,ANTI-JEWISH,ADL,ADL_01237,Property Damage,,,1.45,City_33,Antisemitic incident involving intimidation,44.42605615564983,-68.32668265990924,True,Anti-Semitic Incidents,"{""id"": ""ADL_01237"", ""date"": ""2025-05-08"", ""state"": ""California"", ""State"": ""CA"", ""city"": ""City_33"", ""latitude"": 44.42605615564983, ""longitude"": -68.32668265990924, ""category"": ""Anti-Semitic Incidents"", ""type"": ""Property Damage"", ""description"": ""Antisemitic incident involving intimidation"", ""verified"": true, ""severity"": ""Low"", ""source"": ""ADL H.E.A.T. Map"", ""reported_by"": ""Community Member""}",,,,,,
04/28/2024,NY,,HOLOCAUST DENIAL,ADL,ADL_01238,Intimidation,,,1.0,City_26,Antisemitic incident involving threats,42.9547971017009,-83.7588755474376,True,Holocaust Denial,"{""id"": ""ADL_01238"", ""date"": ""2024-04-28"", ""state"": ""New York"", ""State"": ""NY"", ""city"": ""City_26"", ""latitude"": 42.9547971017009, ""longitude"": -83.7588755474376, ""category"": ""Holocaust Denial"", ""type"": ""Intimidation"", ""description"": ""Antisemitic incident involving threats"", ""verified"": true, ""severity"": ""High"", ""source"": ""ADL H.E.A.T. Map"", ""reported_by"": ""Community Member""}",,,,,,
08/27/2024,FL,,ANTI-JEWISH,ADL,ADL_01239,Online Harassment,,,1.45,City_27,Antisemitic incident involving online harassment,38.059458666293246,-79.19906804946335,False,Jewish Conspiracy Theories,"{""id"": ""ADL_01239"", ""date"": ""2024-08-27"", ""state"": ""Florida"", ""State"": ""FL"", ""city"": ""City_27"", ""latitude"": 38.059458666293246, ""longitude"": -79.19906804946335, ""category"": ""Jewish Conspiracy Theories"", ""type"": ""Online Harassment"", ""description"": ""Antisemitic incident involving online harassment"", ""verified"": false, ""severity"": ""Medium"", ""source"": ""ADL H.E.A.T. Map"", ""reported_by"": ""Community Member""}",,,,,,
10/13/2022,MA,,ANTI-JEWISH,ADL,ADL_01240,Property Damage,,,1.45,City_33,Antisemitic incident involving vandalism,40.041653067004624,-72.77749980952943,True,Anti-Semitic Incidents,"{""id"": ""ADL_01240"", ""date"": ""2022-10-13"", ""state"": ""Massachusetts"", ""State"": ""MA"", ""city"": ""City_33"", ""latitude"": 40.041653067004624, ""longitude"": -72.77749980952943, ""category"": ""Anti-Semitic Incidents"", ""type"": ""Property Damage"", ""description"": ""Antisemitic incident involving vandalism"", ""verified"": true, ""severity"": ""Low"", ""source"": ""ADL H.E.A.T. Map"", ""reported_by"": ""Community Member""}",,,,,,
12/20/2023,FL,,ANTI-JEWISH,ADL,ADL_01241,Threats,,,1.45,City_45,Antisemitic incident involving assault,42.04438526865847,-78.51794184478766,False,Jewish Conspiracy Theories,"{""id"": ""ADL_01241"", ""date"": ""2023-12-20"", ""state"": ""Florida"", ""State"": ""FL"", ""city"": ""City_45"", ""latitude"": 42.044385268658466, ""longitude"": -78.51794184478766, ""category"": ""Jewish Conspiracy Theories"", ""type"": ""Threats"", ""description"": ""Antisemitic incident involving assault"", ""verified"": false, ""severity"": ""Low"", ""source"": ""ADL H.E.A.T. Map"", ""reported_by"": ""Community Member""}",,,,,,
12/25/2022,MA,,ANTI-JEWISH,ADL,ADL_01242,Assault,,,1.45,City_29,Antisemitic incident involving assault,45.08008871074145,-69.53794988297044,True,Jewish Conspiracy Theories,"{""id"": ""ADL_01242"", ""date"": ""2022-12-25"", ""state"": ""Massachusetts"", ""State"": ""MA"", ""city"": ""City_29"", ""latitude"": 45.08008871074145, ""longitude"": -69.53794988297044, ""category"": ""Jewish Conspiracy Theories"", ""type"": ""Assault"", ""description"": ""Antisemitic incident involving assault"", ""verified"": true, ""severity"": ""Medium"", ""source"": ""ADL H.E.A.T. Map"", ""reported_by"": ""Community Member""}",,,,,,
03/05/2024,CA,,ANTI-JEWISH,ADL,ADL_01243,Assault,,,1.45,City_23,Antisemitic incident involving vandalism,40.88793481129173,-82.3171343120218,True,Anti-Jewish,"{""id"": ""ADL_01243"", ""date"": ""2024-03-05"", ""state"": ""California"", ""State"": ""CA"", ""city"": ""City_23"", ""latitude"": 40.88793481129173, ""longitude"": -82.3171343120218, ""category"": ""Anti-Jewish"", ""type"": ""Assault"", ""description"": ""Antisemitic incident involving vandalism"", ""verified"": true, ""severity"": ""High"", ""source"": ""ADL H.E.A.T. Map"", ""reported_by"": ""Community Member""}",,,,,,
03/27/2024,NY,,ANTI-JEWISH,ADL,ADL_01244,Intimidation,,,1.45,City_36,Antisemitic incident involving intimidation,37.51426676913505,-71.70303544924487,False,Antisemitic,"{""id"": ""ADL_01244"", ""date"": ""2024-03-27"", ""state"": ""New York"", ""State"": ""NY"", ""city"": ""City_36"", ""latitude"": 37.51426676913505, ""longitude"": -71.70303544924487, ""category"": ""Antisemitic"", ""type"": ""Intimidation"", ""description"": ""Antisemitic incident involving intimidation"", ""verified"": false, ""severity"": ""Medium"", ""source"": ""ADL H.E.A.T. Map"", ""reported_by"": ""Community Member""}",,,,,,
01/09/2024,CA,,ANTI-JEWISH,ADL,ADL_01245,Intimidation,,,1.45,City_40,Antisemitic incident involving threats,44.13393536789919,-74.95963818675354,True,Antisemitic,"{""id"": ""ADL_01245"", ""date"": ""2024-01-09"", ""state"": ""California"", ""State"": ""CA"", ""city"": ""City_40"", ""latitude"": 44.13393536789919, ""longitude"": -74.95963818675354, ""category"": ""Antisemitic"", ""type"": ""Intimidation"", ""description"": ""Antisemitic incident involving threats"", ""verified"": true, ""severity"": ""Medium"", ""source"": ""ADL H.E.A.T. Map"", ""reported_by"": ""Community Member""}",,,,,,
03/17/2023,CA,,ANTI-JEWISH,ADL,ADL_01246,Harassment,,,1.45,City_23,Antisemitic incident involving harassment,44.34494171392858,-73.23970566756321,True,Anti-Semitic Incidents,"{""id"": ""ADL_01246"", ""date"": ""2023-03-17"", ""state"": ""California"", ""State"": ""CA"", ""city"": ""City_23"", ""latitude"": 44.34494171392858, ""longitude"": -73.23970566756321, ""category"": ""Anti-Semitic Incidents"", ""type"": ""Harassment"", ""description"": ""Antisemitic incident involving harassment"", ""verified"": true, ""severity"": ""Medium"", ""source"": ""ADL H.E.A.T. Map"", ""reported_by"": ""Community Member""}",,,,,,
09/16/2022,NY,,ANTI-JEWISH,ADL,ADL_01247,Vandalism,,,1.45,City_47,Antisemitic incident involving intimidation,43.38723150253627,-67.13088398599575,True,Antisemitic,"{""id"": ""ADL_01247"", ""date"": ""2022-09-16"", ""state"": ""New York"", ""State"": ""NY"", ""city"": ""City_47"", ""latitude"": 43.38723150253627, ""longitude"": -67.13088398599575, ""category"": ""Antisemitic"", ""type"": ""Vandalism"", ""description"": ""Antisemitic incident involving intimidation"", ""verified"": true, ""severity"": ""Low"", ""source"": ""ADL H.E.A.T. Map"", ""reported_by"": ""Community Member""}",,,,,,
05/24/2024,NJ,,HOLOCAUST DENIAL,ADL,ADL_01248,Online Harassment,,,1.0,City_47,Antisemitic incident involving threats,43.64359835981347,-72.41945381218903,True,Holocaust Denial,"{""id"": ""ADL_01248"", ""date"": ""2024-05-24"", ""state"": ""New Jersey"", ""State"": ""NJ"", ""city"": ""City_47"", ""latitude"": 43.64359835981347, ""longitude"": -72.41945381218903, ""category"": ""Holocaust Denial"", ""type"": ""Online Harassment"", ""description"": ""Antisemitic incident involving threats"", ""verified"": true, ""severity"": ""High"", ""source"": ""ADL H.E.A.T. Map"", ""reported_by"": ""Community Member""}",,,,,,
12/10/2023,CA,,ANTI-JEWISH,ADL,ADL_01249,Threats,,,1.45,City_35,Antisemitic incident involving threats,42.08490964417528,-71.29361310195225,False,Anti-Jewish,"{""id"": ""ADL_01249"", ""date"": ""2023-12-10"", ""state"": ""California"", ""State"": ""CA"", ""city"": ""City_35"", ""latitude"": 42.084909644175276, ""longitude"": -71.29361310195225, ""category"": ""Anti-Jewish"", ""type"": ""Threats"", ""description"": ""Antisemitic incident involving threats"", ""verified"": false, ""severity"": ""Low"", ""source"": ""ADL H.E.A.T. Map"", ""reported_by"": ""Community Member""}",,,,,,
08/31/2024,CA,,ANTI-JEWISH,ADL,ADL_01250,Online Harassment,,,1.45,City_41,Antisemitic incident involving threats,44.629100057119,-78.80675339850848,True,Anti-Jewish,"{""id"": ""ADL_01250"", ""date"": ""2024-08-31"", ""state"": ""California"", ""State"": ""CA"", ""city"": ""City_41"", ""latitude"": 44.629100057119, ""longitude"": -78.80675339850848, ""category"": ""Anti-Jewish"", ""type"": ""Online Harassment"", ""description"": ""Antisemitic incident involving threats"", ""verified"": true, ""severity"": ""Low"", ""source"": ""ADL H.E.A.T. Map"", ""reported_by"": ""Community Member""}",,,,,,
12/04/2023,IL,,ANTI-JEWISH,ADL,ADL_01251,Harassment,,,1.45,City_10,Antisemitic incident involving harassment,39.45737990872219,-73.0183462054837,True,Jewish Conspiracy Theories,"{""id"": ""ADL_01251"", ""date"": ""2023-12-04"", ""state"": ""Illinois"", ""State"": ""IL"", ""city"": ""City_10"", ""latitude"": 39.45737990872219, ""longitude"": -73.0183462054837, ""category"": ""Jewish Conspiracy Theories"", ""type"": ""Harassment"", ""description"": ""Antisemitic incident involving harassment"", ""verified"": true, ""severity"": ""Medium"", ""source"": ""ADL H.E.A.T. Map"", ""reported_by"": ""Community Member""}",,,,,,
