date,state,county,bias_motivation,source,incident_id,offense_type,victim_type,bias_motivation_cleaned,incidents_corrected,city,description,latitude,longitude,verified,adl_category,raw_data,borough,collection_date,incident_count,state_name,data_type,month_year,antisemitic_indicators,classification_reasons,estimated_antisemitic,fbi_data_type,collection_method,original_total_2022_2023,seasonal_multiplier,source_file,last_updated,state_code,data_quality
06/12/2024,NY,NEW YORK,ANTI-JEWISH,NYPD,202401712284017,OFFENSES AGAINST THE PERSON,Individual,,1.45,New York,NYPD: RECKLESS ENDANGERMENT 2,,,True,,"Precinct: 17, Borough: PATROL BORO MAN SOUTH",,,,,,06-2024,,,,,,,,nypd_hate_crimes.csv,2025-06-19T06:20:51.335004,NY,verified
06/02/2024,NY,NEW YORK,ANTI-JEWISH,NYPD,202401912472517,GRAND LARCENY,Individual,,1.45,New York,"NYPD: LARCENY,GRAND FROM PERSON,UNCL",,,True,,"Precinct: 19, Borough: PATROL BORO MAN NORTH",,,,,,06-2024,,,,,,,,nypd_hate_crimes.csv,2025-06-19T06:20:51.335327,NY,verified
07/11/2024,NY,NEW YORK,ANTI-JEWISH,NYPD,202401912586717,PETIT LARCENY,Individual,,1.45,New York,"NYPD: LARCENY,PETIT FROM BUILDING,UN",,,True,,"Precinct: 19, Borough: PATROL BORO MAN NORTH",,,,,,07-2024,,,,,,,,nypd_hate_crimes.csv,2025-06-19T06:20:51.335680,NY,verified
09/13/2024,NY,NEW YORK,ANTI-JEWISH,NYPD,202401912778217,ROBBERY,Individual,,1.45,New York,"NYPD: ROBBERY,NECKCHAIN/JEWELRY",,,True,,"Precinct: 19, Borough: PATROL BORO MAN NORTH",,,,,,09-2024,,,,,,,,nypd_hate_crimes.csv,2025-06-19T06:20:51.336339,NY,verified
06/17/2024,NY,NEW YORK,ANTI-JEWISH,NYPD,202402012289317,OFF. AGNST PUB ORD SENSBLTY &,Individual,,1.45,New York,NYPD: AGGRAVATED HARASSMENT 2,,,True,,"Precinct: 20, Borough: PATROL BORO MAN NORTH",,,,,,06-2024,,,,,,,,nypd_hate_crimes.csv,2025-06-19T06:20:51.336902,NY,verified
09/02/2024,NY,NEW YORK,ANTI-JEWISH,NYPD,202402212104317,ASSAULT 3 & RELATED OFFENSES,Individual,,1.45,New York,"NYPD: MENACING,UNCLASSIFIED",,,True,,"Precinct: 22, Borough: PATROL BORO MAN NORTH",,,,,,09-2024,,,,,,,,nypd_hate_crimes.csv,2025-06-19T06:20:51.337515,NY,verified
09/14/2024,NY,NEW YORK,ANTI-JEWISH,NYPD,202402412461717,HARRASSMENT 2,Individual,,1.45,New York,"NYPD: HARASSMENT,SUBD 3,4,5",,,True,,"Precinct: 24, Borough: PATROL BORO MAN NORTH",,,,,,09-2024,,,,,,,,nypd_hate_crimes.csv,2025-06-19T06:20:51.337992,NY,verified
12/09/2024,NY,NEW YORK,ANTI-JEWISH,NYPD,202402612465517,ROBBERY,Individual,,1.45,New York,"NYPD: ROBBERY,OPEN AREA UNCLASSIFIED",,,True,,"Precinct: 26, Borough: PATROL BORO MAN NORTH",,,,,,12-2024,,,,,,,,nypd_hate_crimes.csv,2025-06-19T06:20:51.338332,NY,verified
06/07/2024,NY,NEW YORK,ANTI-JEWISH,NYPD,202403412445317,OFF. AGNST PUB ORD SENSBLTY &,Individual,,1.45,New York,NYPD: AGGRAVATED HARASSMENT 2,,,True,,"Precinct: 34, Borough: PATROL BORO MAN NORTH",,,,,,06-2024,,,,,,,,nypd_hate_crimes.csv,2025-06-19T06:20:51.338636,NY,verified
10/03/2024,NY,KINGS,ANTI-JEWISH,NYPD,202406112700217,MISCELLANEOUS PENAL LAW,Individual,,1.45,New York,NYPD: RECKLESS ENDANGERMENT 1,,,True,,"Precinct: 61, Borough: PATROL BORO BKLYN SOUTH",,,,,,10-2024,,,,,,,,nypd_hate_crimes.csv,2025-06-19T06:20:51.338948,NY,verified
09/03/2024,NY,KINGS,ANTI-JEWISH,NYPD,202406212704017,OFF. AGNST PUB ORD SENSBLTY &,Individual,,1.45,New York,NYPD: AGGRAVATED HARASSMENT 2,,,True,,"Precinct: 62, Borough: PATROL BORO BKLYN SOUTH",,,,,,09-2024,,,,,,,,nypd_hate_crimes.csv,2025-06-19T06:20:51.339288,NY,verified
09/06/2024,NY,KINGS,ANTI-JEWISH,NYPD,202406312573317,SEX CRIMES,Individual,,1.45,New York,NYPD: STALKING COMMIT SEX OFFENSE,,,True,,"Precinct: 63, Borough: PATROL BORO BKLYN SOUTH",,,,,,09-2024,,,,,,,,nypd_hate_crimes.csv,2025-06-19T06:20:51.339589,NY,verified
10/12/2024,NY,KINGS,ANTI-JEWISH,NYPD,202406612610717,OFF. AGNST PUB ORD SENSBLTY &,Individual,,1.45,New York,NYPD: AGGRAVATED HARASSMENT 2,,,True,,"Precinct: 66, Borough: PATROL BORO BKLYN SOUTH",,,,,,10-2024,,,,,,,,nypd_hate_crimes.csv,2025-06-19T06:20:51.339885,NY,verified
10/12/2024,NY,KINGS,ANTI-JEWISH,NYPD,202406612610717,OFF. AGNST PUB ORD SENSBLTY &,Individual,,1.45,New York,NYPD: AGGRAVATED HARASSMENT 2,,,True,,"Precinct: 66, Borough: PATROL BORO BKLYN SOUTH",,,,,,10-2024,,,,,,,,nypd_hate_crimes.csv,2025-06-19T06:20:51.340219,NY,verified
04/03/2024,NY,KINGS,ANTI-JEWISH,NYPD,202406912228217,OFF. AGNST PUB ORD SENSBLTY &,Individual,,1.45,New York,NYPD: AGGRAVATED HARASSMENT 2,,,True,,"Precinct: 69, Borough: PATROL BORO BKLYN SOUTH",,,,,,04-2024,,,,,,,,nypd_hate_crimes.csv,2025-06-19T06:20:51.340521,NY,verified
01/03/2024,NY,KINGS,ANTI-JEWISH,NYPD,202407112075617,ROBBERY,Individual,,1.45,New York,"NYPD: ROBBERY,NECKCHAIN/JEWELRY",,,True,,"Precinct: 71, Borough: PATROL BORO BKLYN SOUTH",,,,,,01-2024,,,,,,,,nypd_hate_crimes.csv,2025-06-19T06:20:51.340809,NY,verified
04/16/2024,NY,KINGS,ANTI-JEWISH,NYPD,202407912354317,SEX CRIMES,Individual,,1.45,New York,"NYPD: SEXUAL ABUSE 3,2",,,True,,"Precinct: 79, Borough: PATROL BORO BKLYN NORTH",,,,,,04-2024,,,,,,,,nypd_hate_crimes.csv,2025-06-19T06:20:51.341167,NY,verified
07/24/2024,NY,KINGS,ANTI-JEWISH,NYPD,202407912632317,GRAND LARCENY,Individual,,1.45,New York,"NYPD: LARCENY,GRAND FROM PERSON,UNCL",,,True,,"Precinct: 79, Borough: PATROL BORO BKLYN NORTH",,,,,,07-2024,,,,,,,,nypd_hate_crimes.csv,2025-06-19T06:20:51.341513,NY,verified
01/04/2024,NY,KINGS,ANTI-JEWISH,NYPD,202409012080417,PETIT LARCENY,Individual,,1.45,New York,"NYPD: LARCENY,PETIT FROM OPEN AREAS,",,,True,,"Precinct: 90, Borough: PATROL BORO BKLYN NORTH",,,,,,01-2024,,,,,,,,nypd_hate_crimes.csv,2025-06-19T06:20:51.341820,NY,verified
02/09/2024,NY,KINGS,ANTI-JEWISH,NYPD,202409012165317,OFF. AGNST PUB ORD SENSBLTY &,Individual,,1.45,New York,NYPD: AGGRAVATED HARASSMENT 2,,,True,,"Precinct: 90, Borough: PATROL BORO BKLYN NORTH",,,,,,02-2024,,,,,,,,nypd_hate_crimes.csv,2025-06-19T06:20:51.342147,NY,verified
04/25/2024,NY,KINGS,ANTI-JEWISH,NYPD,202409012336317,ASSAULT 3 & RELATED OFFENSES,Individual,,1.45,New York,"NYPD: MENACING,UNCLASSIFIED",,,True,,"Precinct: 90, Borough: PATROL BORO BKLYN NORTH",,,,,,04-2024,,,,,,,,nypd_hate_crimes.csv,2025-06-19T06:20:51.342459,NY,verified
05/22/2024,NY,KINGS,ANTI-JEWISH,NYPD,202409012402517,OFF. AGNST PUB ORD SENSBLTY &,Individual,,1.45,New York,NYPD: AGGRAVATED HARASSMENT 2,,,True,,"Precinct: 90, Borough: PATROL BORO BKLYN NORTH",,,,,,05-2024,,,,,,,,nypd_hate_crimes.csv,2025-06-19T06:20:51.342767,NY,verified
10/02/2024,NY,RICHMOND,ANTI-JEWISH,NYPD,202412112739317,MISCELLANEOUS PENAL LAW,Individual,,1.45,New York,NYPD: RECKLESS ENDANGERMENT 1,,,True,,"Precinct: 121, Borough: PATROL BORO STATEN ISLAND",,,,,,10-2024,,,,,,,,nypd_hate_crimes.csv,2025-06-19T06:20:51.343089,NY,verified
11/10/2024,NY,RICHMOND,ANTI-JEWISH,NYPD,202412112832017,OFF. AGNST PUB ORD SENSBLTY &,Individual,,1.45,New York,NYPD: AGGRAVATED HARASSMENT 2,,,True,,"Precinct: 121, Borough: PATROL BORO STATEN ISLAND",,,,,,11-2024,,,,,,,,nypd_hate_crimes.csv,2025-06-19T06:20:51.343414,NY,verified
02/27/2025,NY,KINGS,ANTI-JEWISH,NYPD,202506112198617,ASSAULT 3 & RELATED OFFENSES,Individual,,1.45,New York,"NYPD: MENACING,UNCLASSIFIED",,,True,,"Precinct: 61, Borough: PATROL BORO BKLYN SOUTH",,,,,,02-2025,,,,,,,,nypd_hate_crimes.csv,2025-06-19T06:20:51.343716,NY,verified
03/04/2025,NY,KINGS,ANTI-JEWISH,NYPD,202507112187917,PETIT LARCENY,Individual,,1.45,New York,"NYPD: LARCENY,PETIT FROM BUILDING,UN",,,True,,"Precinct: 71, Borough: PATROL BORO BKLYN SOUTH",,,,,,03-2025,,,,,,,,nypd_hate_crimes.csv,2025-06-19T06:20:51.344024,NY,verified
02/09/2025,NY,KINGS,ANTI-JEWISH,NYPD,202507912173717,OFF. AGNST PUB ORD SENSBLTY &,Individual,,1.45,New York,NYPD: AGGRAVATED HARASSMENT 2,,,True,,"Precinct: 79, Borough: PATROL BORO BKLYN NORTH",,,,,,02-2025,,,,,,,,nypd_hate_crimes.csv,2025-06-19T06:20:51.344353,NY,verified
03/17/2019,NY,NEW YORK,ANTI-JEWISH,NYPD,201900912189517,CRIMINAL MISCHIEF & RELATED OF,Individual,,1.45,New York,"NYPD: CRIMINAL MISCHIEF 4TH, GRAFFIT",,,True,,"Precinct: 9, Borough: PATROL BORO MAN SOUTH",,,,,,03-2019,,,,,,,,nypd_hate_crimes.csv,2025-06-19T06:20:51.344655,NY,verified
01/03/2019,NY,NEW YORK,ANTI-JEWISH,NYPD,201902012074117,CRIMINAL MISCHIEF & RELATED OF,Individual,,1.45,New York,"NYPD: CRIMINAL MISCHIEF 4TH, GRAFFIT",,,True,,"Precinct: 20, Borough: PATROL BORO MAN NORTH",,,,,,01-2019,,,,,,,,nypd_hate_crimes.csv,2025-06-19T06:20:51.344949,NY,verified
06/11/2019,NY,NEW YORK,ANTI-JEWISH,NYPD,201902812360617,CRIMINAL MISCHIEF & RELATED OF,Individual,,1.45,New York,"NYPD: CRIMINAL MISCHIEF 4TH, GRAFFIT",,,True,,"Precinct: 28, Borough: PATROL BORO MAN NORTH",,,,,,06-2019,,,,,,,,nypd_hate_crimes.csv,2025-06-19T06:20:51.345287,NY,verified
01/07/2019,NY,KINGS,ANTI-JEWISH,NYPD,201909412079117,CRIMINAL MISCHIEF & RELATED OF,Individual,,1.45,New York,"NYPD: CRIMINAL MISCHIEF,UNCLASSIFIED 4",,,True,,"Precinct: 94, Borough: PATROL BORO BKLYN NORTH",,,,,,01-2019,,,,,,,,nypd_hate_crimes.csv,2025-06-19T06:20:51.345591,NY,verified
02/22/2019,NY,QUEENS,ANTI-JEWISH,NYPD,201911212135117,CRIMINAL MISCHIEF & RELATED OF,Individual,,1.45,New York,"NYPD: CRIMINAL MISCHIEF,UNCLASSIFIED 4",,,True,,"Precinct: 112, Borough: PATROL BORO QUEENS NORTH",,,,,,02-2019,,,,,,,,nypd_hate_crimes.csv,2025-06-19T06:20:51.345880,NY,verified
02/22/2019,NY,QUEENS,ANTI-JEWISH,NYPD,201911212135117,CRIMINAL MISCHIEF & RELATED OF,Individual,,1.45,New York,"NYPD: CRIMINAL MISCHIEF,UNCLASSIFIED 4",,,True,,"Precinct: 112, Borough: PATROL BORO QUEENS NORTH",,,,,,02-2019,,,,,,,,nypd_hate_crimes.csv,2025-06-19T06:20:51.346190,NY,verified
02/22/2019,NY,QUEENS,ANTI-JEWISH,NYPD,201911212135117,CRIMINAL MISCHIEF & RELATED OF,Individual,,1.45,New York,"NYPD: CRIMINAL MISCHIEF,UNCLASSIFIED 4",,,True,,"Precinct: 112, Borough: PATROL BORO QUEENS NORTH",,,,,,02-2019,,,,,,,,nypd_hate_crimes.csv,2025-06-19T06:20:51.346494,NY,verified
02/23/2019,NY,QUEENS,ANTI-JEWISH,NYPD,201911412213917,CRIMINAL MISCHIEF & RELATED OF,Individual,,1.45,New York,NYPD: CRIMINAL MIS 2 & 3,,,True,,"Precinct: 114, Borough: PATROL BORO QUEENS NORTH",,,,,,02-2019,,,,,,,,nypd_hate_crimes.csv,2025-06-19T06:20:51.346795,NY,verified
10/24/2020,NY,NEW YORK,ANTI-JEWISH,NYPD,202000712456417,CRIMINAL MISCHIEF & RELATED OF,Individual,,1.45,New York,"NYPD: CRIMINAL MISCHIEF 4TH, GRAFFIT",,,True,,"Precinct: 7, Borough: PATROL BORO MAN SOUTH",,,,,,10-2020,,,,,,,,nypd_hate_crimes.csv,2025-06-19T06:20:51.347110,NY,verified
11/03/2020,NY,NEW YORK,ANTI-JEWISH,NYPD,202001912820617,CRIMINAL MISCHIEF & RELATED OF,Individual,,1.45,New York,"NYPD: CRIMINAL MISCHIEF 4TH, GRAFFIT",,,True,,"Precinct: 19, Borough: PATROL BORO MAN NORTH",,,,,,11-2020,,,,,,,,nypd_hate_crimes.csv,2025-06-19T06:20:51.347425,NY,verified
06/02/2020,NY,KINGS,ANTI-JEWISH,NYPD,202006612273017,CRIMINAL MISCHIEF & RELATED OF,Individual,,1.45,New York,"NYPD: CRIMINAL MISCHIEF,UNCLASSIFIED 4",,,True,,"Precinct: 66, Borough: PATROL BORO BKLYN SOUTH",,,,,,06-2020,,,,,,,,nypd_hate_crimes.csv,2025-06-19T06:20:51.347754,NY,verified
08/21/2020,NY,KINGS,ANTI-JEWISH,NYPD,202008812373017,CRIMINAL MISCHIEF & RELATED OF,Individual,,1.45,New York,"NYPD: CRIMINAL MISCHIEF 4TH, GRAFFIT",,,True,,"Precinct: 88, Borough: PATROL BORO BKLYN NORTH",,,,,,08-2020,,,,,,,,nypd_hate_crimes.csv,2025-06-19T06:20:51.348093,NY,verified
06/25/2021,NY,NEW YORK,ANTI-JEWISH,NYPD,202100112386317,CRIMINAL MISCHIEF & RELATED OF,Individual,,1.45,New York,"NYPD: CRIMINAL MISCHIEF 4TH, GRAFFIT",,,True,,"Precinct: 1, Borough: PATROL BORO MAN SOUTH",,,,,,06-2021,,,,,,,,nypd_hate_crimes.csv,2025-06-19T06:20:51.348395,NY,verified
04/23/2021,NY,BRONX,ANTI-JEWISH,NYPD,202105012232417,CRIMINAL MISCHIEF & RELATED OF,Individual,,1.45,New York,"NYPD: MISCHIEF,CRIMINAL,    UNCL 2ND",,,True,,"Precinct: 50, Borough: PATROL BORO BRONX",,,,,,04-2021,,,,,,,,nypd_hate_crimes.csv,2025-06-19T06:20:51.348686,NY,verified
04/23/2021,NY,BRONX,ANTI-JEWISH,NYPD,202105012233717,CRIMINAL MISCHIEF & RELATED OF,Individual,,1.45,New York,"NYPD: MISCHIEF,CRIMINAL,    UNCL 2ND",,,True,,"Precinct: 50, Borough: PATROL BORO BRONX",,,,,,04-2021,,,,,,,,nypd_hate_crimes.csv,2025-06-19T06:20:51.349004,NY,verified
04/25/2021,NY,BRONX,ANTI-JEWISH,NYPD,202105012235217,CRIMINAL MISCHIEF & RELATED OF,Individual,,1.45,New York,"NYPD: CRIMINAL MISCHIEF,UNCLASSIFIED 4",,,True,,"Precinct: 50, Borough: PATROL BORO BRONX",,,,,,04-2021,,,,,,,,nypd_hate_crimes.csv,2025-06-19T06:20:51.349319,NY,verified
04/25/2021,NY,BRONX,ANTI-JEWISH,NYPD,202105012235317,CRIMINAL MISCHIEF & RELATED OF,Individual,,1.45,New York,"NYPD: MISCHIEF,CRIMINAL,    UNCL 2ND",,,True,,"Precinct: 50, Borough: PATROL BORO BRONX",,,,,,04-2021,,,,,,,,nypd_hate_crimes.csv,2025-06-19T06:20:51.349610,NY,verified
04/25/2021,NY,BRONX,ANTI-JEWISH,NYPD,202105012235417,CRIMINAL MISCHIEF & RELATED OF,Individual,,1.45,New York,"NYPD: MISCHIEF, CRIMINAL 4, OF MOTOR",,,True,,"Precinct: 50, Borough: PATROL BORO BRONX",,,,,,04-2021,,,,,,,,nypd_hate_crimes.csv,2025-06-19T06:20:51.349909,NY,verified
04/25/2021,NY,BRONX,ANTI-JEWISH,NYPD,202105012235517,CRIMINAL MISCHIEF & RELATED OF,Individual,,1.45,New York,"NYPD: MISCHIEF, CRIMINAL 4, OF MOTOR",,,True,,"Precinct: 50, Borough: PATROL BORO BRONX",,,,,,04-2021,,,,,,,,nypd_hate_crimes.csv,2025-06-19T06:20:51.350236,NY,verified
04/25/2021,NY,BRONX,ANTI-JEWISH,NYPD,202105012235617,CRIMINAL MISCHIEF & RELATED OF,Individual,,1.45,New York,"NYPD: MISCHIEF, CRIMINAL 4, OF MOTOR",,,True,,"Precinct: 50, Borough: PATROL BORO BRONX",,,,,,04-2021,,,,,,,,nypd_hate_crimes.csv,2025-06-19T06:20:51.350532,NY,verified
04/25/2021,NY,BRONX,ANTI-JEWISH,NYPD,202105012235717,CRIMINAL MISCHIEF & RELATED OF,Individual,,1.45,New York,"NYPD: MISCHIEF, CRIMINAL 4, OF MOTOR",,,True,,"Precinct: 50, Borough: PATROL BORO BRONX",,,,,,04-2021,,,,,,,,nypd_hate_crimes.csv,2025-06-19T06:20:51.350826,NY,verified
04/25/2021,NY,BRONX,ANTI-JEWISH,NYPD,202105012236117,CRIMINAL MISCHIEF & RELATED OF,Individual,,1.45,New York,"NYPD: MISCHIEF,CRIMINAL,    UNCL 2ND",,,True,,"Precinct: 50, Borough: PATROL BORO BRONX",,,,,,04-2021,,,,,,,,nypd_hate_crimes.csv,2025-06-19T06:20:51.351161,NY,verified
04/25/2021,NY,BRONX,ANTI-JEWISH,NYPD,202105012236217,CRIMINAL MISCHIEF & RELATED OF,Individual,,1.45,New York,"NYPD: MISCHIEF,CRIMINAL,    UNCL 2ND",,,True,,"Precinct: 50, Borough: PATROL BORO BRONX",,,,,,04-2021,,,,,,,,nypd_hate_crimes.csv,2025-06-19T06:20:51.351463,NY,verified
05/01/2021,NY,BRONX,ANTI-JEWISH,NYPD,202105012245717,CRIMINAL MISCHIEF & RELATED OF,Individual,,1.45,New York,"NYPD: MISCHIEF,CRIMINAL,    UNCL 2ND",,,True,,"Precinct: 50, Borough: PATROL BORO BRONX",,,,,,05-2021,,,,,,,,nypd_hate_crimes.csv,2025-06-19T06:20:51.351755,NY,verified
12/04/2021,NY,BRONX,ANTI-JEWISH,NYPD,202105012627217,CRIMINAL MISCHIEF & RELATED OF,Individual,,1.45,New York,"NYPD: CRIMINAL MISCHIEF 4TH, GRAFFIT",,,True,,"Precinct: 50, Borough: PATROL BORO BRONX",,,,,,12-2021,,,,,,,,nypd_hate_crimes.csv,2025-06-19T06:20:51.352077,NY,verified
05/23/2021,NY,KINGS,ANTI-JEWISH,NYPD,202106612260717,CRIMINAL MISCHIEF & RELATED OF,Individual,,1.45,New York,"NYPD: MISCHIEF,CRIMINAL,    UNCL 2ND",,,True,,"Precinct: 66, Borough: PATROL BORO BKLYN SOUTH",,,,,,05-2021,,,,,,,,nypd_hate_crimes.csv,2025-06-19T06:20:51.352399,NY,verified
09/17/2021,NY,KINGS,ANTI-JEWISH,NYPD,202106812458017,CRIMINAL MISCHIEF & RELATED OF,Individual,,1.45,New York,"NYPD: CRIMINAL MISCHIEF 4TH, GRAFFIT",,,True,,"Precinct: 68, Borough: PATROL BORO BKLYN SOUTH",,,,,,09-2021,,,,,,,,nypd_hate_crimes.csv,2025-06-19T06:20:51.352696,NY,verified
07/21/2021,NY,KINGS,ANTI-JEWISH,NYPD,202109012466817,CRIMINAL MISCHIEF & RELATED OF,Individual,,1.45,New York,"NYPD: MISCHIEF, CRIMINAL 3 & 2, OF M",,,True,,"Precinct: 90, Borough: PATROL BORO BKLYN NORTH",,,,,,07-2021,,,,,,,,nypd_hate_crimes.csv,2025-06-19T06:20:51.352997,NY,verified
06/09/2022,NY,NEW YORK,ANTI-JEWISH,NYPD,202200712423117,CRIMINAL MISCHIEF & RELATED OF,Individual,,1.45,New York,"NYPD: MISCHIEF,CRIMINAL,    UNCL 2ND",,,True,,"Precinct: 7, Borough: PATROL BORO MAN SOUTH",,,,,,06-2022,,,,,,,,nypd_hate_crimes.csv,2025-06-19T06:20:51.353325,NY,verified
03/08/2022,NY,NEW YORK,ANTI-JEWISH,NYPD,202200912204717,CRIMINAL MISCHIEF & RELATED OF,Individual,,1.45,New York,"NYPD: CRIMINAL MISCHIEF 4TH, GRAFFIT",,,True,,"Precinct: 9, Borough: PATROL BORO MAN SOUTH",,,,,,03-2022,,,,,,,,nypd_hate_crimes.csv,2025-06-19T06:20:51.353625,NY,verified
07/28/2022,NY,NEW YORK,ANTI-JEWISH,NYPD,202201012386517,CRIMINAL MISCHIEF & RELATED OF,Individual,,1.45,New York,"NYPD: MISCHIEF,CRIMINAL,    UNCL 2ND",,,True,,"Precinct: 10, Borough: PATROL BORO MAN SOUTH",,,,,,07-2022,,,,,,,,nypd_hate_crimes.csv,2025-06-19T06:20:51.353912,NY,verified
07/28/2022,NY,NEW YORK,ANTI-JEWISH,NYPD,202201012386517,CRIMINAL MISCHIEF & RELATED OF,Individual,,1.45,New York,"NYPD: MISCHIEF,CRIMINAL,    UNCL 2ND",,,True,,"Precinct: 10, Borough: PATROL BORO MAN SOUTH",,,,,,07-2022,,,,,,,,nypd_hate_crimes.csv,2025-06-19T06:20:51.354237,NY,verified
05/06/2022,NY,NEW YORK,ANTI-JEWISH,NYPD,202201812394517,CRIMINAL MISCHIEF & RELATED OF,Individual,,1.45,New York,"NYPD: MISCHIEF,CRIMINAL,    UNCL 2ND",,,True,,"Precinct: 18, Borough: PATROL BORO MAN SOUTH",,,,,,05-2022,,,,,,,,nypd_hate_crimes.csv,2025-06-19T06:20:51.354557,NY,verified
05/06/2022,NY,NEW YORK,ANTI-JEWISH,NYPD,202201812394617,CRIMINAL MISCHIEF & RELATED OF,Individual,,1.45,New York,"NYPD: MISCHIEF,CRIMINAL,    UNCL 2ND",,,True,,"Precinct: 18, Borough: PATROL BORO MAN SOUTH",,,,,,05-2022,,,,,,,,nypd_hate_crimes.csv,2025-06-19T06:20:51.354853,NY,verified
08/07/2022,NY,KINGS,ANTI-JEWISH,NYPD,202207312822717,CRIMINAL MISCHIEF & RELATED OF,Individual,,1.45,New York,"NYPD: CRIMINAL MISCHIEF 4TH, GRAFFIT",,,True,,"Precinct: 73, Borough: PATROL BORO BKLYN NORTH",,,,,,08-2022,,,,,,,,nypd_hate_crimes.csv,2025-06-19T06:20:51.355168,NY,verified
06/09/2022,NY,KINGS,ANTI-JEWISH,NYPD,202209012435217,CRIMINAL MISCHIEF & RELATED OF,Individual,,1.45,New York,"NYPD: MISCHIEF,CRIMINAL,    UNCL 2ND",,,True,,"Precinct: 90, Borough: PATROL BORO BKLYN NORTH",,,,,,06-2022,,,,,,,,nypd_hate_crimes.csv,2025-06-19T06:20:51.355465,NY,verified
02/13/2023,NY,NEW YORK,ANTI-JEWISH,NYPD,202301712125417,CRIMINAL MISCHIEF & RELATED OF,Individual,,1.45,New York,NYPD: CRIMINAL MIS 2 & 3,,,True,,"Precinct: 17, Borough: PATROL BORO MAN SOUTH",,,,,,02-2023,,,,,,,,nypd_hate_crimes.csv,2025-06-19T06:20:51.355764,NY,verified
02/01/2023,NY,NEW YORK,ANTI-JEWISH,NYPD,202301912157617,CRIMINAL MISCHIEF & RELATED OF,Individual,,1.45,New York,"NYPD: CRIMINAL MISCHIEF,UNCLASSIFIED 4",,,True,,"Precinct: 19, Borough: PATROL BORO MAN NORTH",,,,,,02-2023,,,,,,,,nypd_hate_crimes.csv,2025-06-19T06:20:51.356078,NY,verified
08/12/2023,NY,NEW YORK,ANTI-JEWISH,NYPD,202301912717217,CRIMINAL MISCHIEF & RELATED OF,Individual,,1.45,New York,NYPD: CRIMINAL MIS 2 & 3,,,True,,"Precinct: 19, Borough: PATROL BORO MAN NORTH",,,,,,08-2023,,,,,,,,nypd_hate_crimes.csv,2025-06-19T06:20:51.356381,NY,verified
08/14/2023,NY,NEW YORK,ANTI-JEWISH,NYPD,202301912722817,CRIMINAL MISCHIEF & RELATED OF,Individual,,1.45,New York,"NYPD: CRIMINAL MISCHIEF 4TH, GRAFFIT",,,True,,"Precinct: 19, Borough: PATROL BORO MAN NORTH",,,,,,08-2023,,,,,,,,nypd_hate_crimes.csv,2025-06-19T06:20:51.356683,NY,verified
12/17/2023,NY,NEW YORK,ANTI-JEWISH,NYPD,202302012554617,CRIMINAL MISCHIEF & RELATED OF,Individual,,1.45,New York,"NYPD: MISCHIEF,CRIMINAL,    UNCL 2ND",,,True,,"Precinct: 20, Borough: PATROL BORO MAN NORTH",,,,,,12-2023,,,,,,,,nypd_hate_crimes.csv,2025-06-19T06:20:51.356987,NY,verified
10/26/2023,NY,NEW YORK,ANTI-JEWISH,NYPD,202302412573317,CRIMINAL MISCHIEF & RELATED OF,Individual,,1.45,New York,NYPD: CRIMINAL MIS 2 & 3,,,True,,"Precinct: 24, Borough: PATROL BORO MAN NORTH",,,,,,10-2023,,,,,,,,nypd_hate_crimes.csv,2025-06-19T06:20:51.357298,NY,verified
10/31/2023,NY,NEW YORK,ANTI-JEWISH,NYPD,202302412580717,CRIMINAL MISCHIEF & RELATED OF,Individual,,1.45,New York,"NYPD: CRIMINAL MISCHIEF 4TH, GRAFFIT",,,True,,"Precinct: 24, Borough: PATROL BORO MAN NORTH",,,,,,10-2023,,,,,,,,nypd_hate_crimes.csv,2025-06-19T06:20:51.357585,NY,verified
03/30/2023,NY,KINGS,ANTI-JEWISH,NYPD,202306112265617,CRIMINAL MISCHIEF & RELATED OF,Individual,,1.45,New York,NYPD: CRIMINAL MIS 2 & 3,,,True,,"Precinct: 61, Borough: PATROL BORO BKLYN SOUTH",,,,,,03-2023,,,,,,,,nypd_hate_crimes.csv,2025-06-19T06:20:51.357908,NY,verified
05/14/2023,NY,KINGS,ANTI-JEWISH,NYPD,202306112356117,CRIMINAL MISCHIEF & RELATED OF,Individual,,1.45,New York,"NYPD: CRIMINAL MISCHIEF 4TH, GRAFFIT",,,True,,"Precinct: 61, Borough: PATROL BORO BKLYN SOUTH",,,,,,05-2023,,,,,,,,nypd_hate_crimes.csv,2025-06-19T06:20:51.358268,NY,verified
05/15/2023,NY,KINGS,ANTI-JEWISH,NYPD,202306112358617,CRIMINAL MISCHIEF & RELATED OF,Individual,,1.45,New York,"NYPD: CRIMINAL MISCHIEF 4TH, GRAFFIT",,,True,,"Precinct: 61, Borough: PATROL BORO BKLYN SOUTH",,,,,,05-2023,,,,,,,,nypd_hate_crimes.csv,2025-06-19T06:20:51.358576,NY,verified
12/19/2023,NY,KINGS,ANTI-JEWISH,NYPD,202307812655817,CRIMINAL MISCHIEF & RELATED OF,Individual,,1.45,New York,"NYPD: CRIMINAL MISCHIEF 4TH, GRAFFIT",,,True,,"Precinct: 78, Borough: PATROL BORO BKLYN SOUTH",,,,,,12-2023,,,,,,,,nypd_hate_crimes.csv,2025-06-19T06:20:51.358872,NY,verified
